id,title,company,location,salary_min,salary_max,posted_date,avg_salary,is_remote,industry,experience_level,job_type,remote_allowed,city,state,country,key_skills
job_20260419_411,DevOps Engineer,TechCorp,"Remote, Remote, Remote",141494,180209,2026-03-29,160851.5,1,Retail,Executive,Contract,Yes,Remote,Remote,Worldwide,"Docker, Airflow, AWS"
job_20260419_412,Machine Learning Engineer,AI Innovations,"Berlin, BE, Germany",223471,248505,2026-03-24,235988.0,0,Finance,Executive,Contract,No,Berlin,BE,Germany,"Airflow, Kubernetes, AWS"
job_20260419_413,DevOps Engineer,HealthPlus,"New York, NY, USA",140562,189007,2026-03-23,164784.5,0,Energy,Executive,Contract,No,New York,NY,USA,"Airflow, Kubernetes, AWS"
job_20260419_414,Data Scientist,FinTech Solutions,"San Francisco, CA, USA",132843,175941,2026-04-13,154392.0,0,Healthcare,Entry Level,Part-Time,No,San Francisco,CA,USA,"Machine Learning, Pandas, SQL"
job_20260419_415,Data Engineer,DataSystems,"London, ENG, UK",91418,122018,2026-04-04,106718.0,0,Energy,Mid Level,Full-Time,No,London,ENG,UK,"Python, Kubernetes, AWS"
job_20260419_416,Software Engineer,EcoEnergy,"New York, NY, USA",116851,140910,2026-04-13,128880.5,0,Energy,Mid Level,Full-Time,No,New York,NY,USA,"Docker, Airflow, AWS"
job_20260419_417,Data Scientist,DataSystems,"Sydney, NSW, Australia",150339,173810,2026-04-18,162074.5,0,Finance,Senior,Full-Time,No,Sydney,NSW,Australia,"Pandas, Python, SQL"
job_20260419_418,Data Scientist,CloudNet,"San Francisco, CA, USA",175803,217681,2026-03-25,196742.0,1,Energy,Senior,Full-Time,Yes,San Francisco,CA,USA,"Pandas, SQL, TensorFlow"
job_20260419_419,Machine Learning Engineer,CloudNet,"Remote, Remote, Remote",130792,159752,2026-03-28,145272.0,1,Retail,Mid Level,Part-Time,Yes,Remote,Remote,Worldwide,"Airflow, Kubernetes, AWS"
job_20260419_420,Software Engineer,DataSystems,"New York, NY, USA",129575,149856,2026-04-14,139715.5,0,Retail,Mid Level,Part-Time,No,New York,NY,USA,"Docker, Kubernetes, AWS"
job_20260419_421,Cloud Architect,FinTech Solutions,"Berlin, BE, Germany",135873,157968,2026-03-23,146920.5,1,Healthcare,Senior,Part-Time,Yes,Berlin,BE,Germany,"Terraform, Azure, CI/CD"
job_20260419_422,Software Engineer,GlobalBank,"New York, NY, USA",111795,139168,2026-04-01,125481.5,0,Retail,Entry Level,Full-Time,No,New York,NY,USA,"Docker, Airflow, AWS"
job_20260419_423,Analytics Engineer,FinTech Solutions,"Berlin, BE, Germany",146403,180286,2026-04-19,163344.5,0,Finance,Executive,Full-Time,No,Berlin,BE,Germany,"Power BI, Kubernetes, AWS"
job_20260419_424,Software Engineer,HealthPlus,"San Francisco, CA, USA",154520,179807,2026-04-06,167163.5,0,Retail,Senior,Contract,No,San Francisco,CA,USA,"Docker, Kubernetes, AWS"
job_20260419_425,Cloud Architect,GlobalBank,"Austin, TX, USA",103066,128783,2026-04-01,115924.5,0,Retail,Mid Level,Contract,No,Austin,TX,USA,"CI/CD, Azure, AWS"
job_20260419_426,Machine Learning Engineer,CloudNet,"Manchester, ENG, UK",60807,104256,2026-04-13,82531.5,1,Energy,Mid Level,Full-Time,Yes,Manchester,ENG,UK,"Docker, Airflow, Kubernetes"
job_20260419_427,Machine Learning Engineer,GlobalBank,"Sydney, NSW, Australia",179309,208018,2026-04-14,193663.5,1,Technology,Executive,Full-Time,Yes,Sydney,NSW,Australia,"Docker, Airflow, AWS"
job_20260419_428,DevOps Engineer,FinTech Solutions,"San Francisco, CA, USA",181037,216779,2026-03-21,198908.0,1,Healthcare,Senior,Full-Time,Yes,San Francisco,CA,USA,"Docker, Airflow, Kubernetes"
job_20260419_429,Software Engineer,CloudNet,"Munich, BY, Germany",118559,155988,2026-04-19,137273.5,1,Retail,Senior,Part-Time,Yes,Munich,BY,Germany,"Airflow, Kubernetes, AWS"
job_20260419_430,Software Engineer,AI Innovations,"London, ENG, UK",81644,105758,2026-04-08,93701.0,0,Healthcare,Entry Level,Part-Time,No,London,ENG,UK,"Docker, Kubernetes, AWS"
job_20260419_431,Analytics Engineer,EcoEnergy,"London, ENG, UK",143263,166871,2026-03-20,155067.0,0,Healthcare,Entry Level,Contract,No,London,ENG,UK,"Excel, SQL, Kubernetes"
job_20260419_432,DevOps Engineer,TechCorp,"Sydney, NSW, Australia",142789,177014,2026-03-27,159901.5,0,Retail,Executive,Part-Time,No,Sydney,NSW,Australia,"Docker, Kubernetes, AWS"
job_20260419_433,DevOps Engineer,HealthPlus,"Sydney, NSW, Australia",85904,111018,2026-04-19,98461.0,1,Energy,Mid Level,Full-Time,Yes,Sydney,NSW,Australia,"Docker, Airflow, Kubernetes"
job_20260419_434,Analytics Engineer,EcoEnergy,"Austin, TX, USA",184477,220667,2026-03-30,202572.0,0,Healthcare,Executive,Contract,No,Austin,TX,USA,"Airflow, SQL, AWS"
job_20260419_435,Analytics Engineer,GlobalBank,"New York, NY, USA",112897,155628,2026-04-15,134262.5,0,Technology,Senior,Contract,No,New York,NY,USA,"Power BI, Looker, Kubernetes"
job_20260419_436,Analytics Engineer,FinTech Solutions,"Remote, Remote, Remote",173473,212802,2026-04-06,193137.5,1,Retail,Executive,Full-Time,Yes,Remote,Remote,Worldwide,"SQL, Kubernetes, AWS"
job_20260419_437,Software Engineer,DataSystems,"Sydney, NSW, Australia",141845,186886,2026-04-12,164365.5,1,Finance,Entry Level,Part-Time,Yes,Sydney,NSW,Australia,"Docker, Airflow, Kubernetes"
job_20260419_438,Data Scientist,CloudNet,"London, ENG, UK",105211,141237,2026-04-06,123224.0,0,Finance,Mid Level,Contract,No,London,ENG,UK,"Machine Learning, Tableau, TensorFlow"
job_20260419_439,Cloud Architect,GlobalBank,"London, ENG, UK",142466,170838,2026-04-04,156652.0,1,Energy,Senior,Contract,Yes,London,ENG,UK,"Terraform, Azure, AWS"
job_20260419_440,Software Engineer,EcoEnergy,"Remote, Remote, Remote",169149,212784,2026-03-27,190966.5,1,Technology,Executive,Contract,Yes,Remote,Remote,Worldwide,"Docker, Airflow, AWS"
job_20260419_441,Data Engineer,EcoEnergy,"Sydney, NSW, Australia",134133,179988,2026-04-06,157060.5,0,Energy,Mid Level,Full-Time,No,Sydney,NSW,Australia,"Snowflake, Docker, Tableau"
job_20260419_442,Analytics Engineer,CloudNet,"Austin, TX, USA",104402,131857,2026-04-05,118129.5,1,Retail,Entry Level,Contract,Yes,Austin,TX,USA,"SQL, Excel, Kubernetes"
job_20260419_443,Data Engineer,GlobalBank,"Chicago, IL, USA",140094,180360,2026-03-26,160227.0,1,Energy,Entry Level,Contract,Yes,Chicago,IL,USA,"Python, Docker, SQL"
job_20260419_444,Data Engineer,TechCorp,"San Francisco, CA, USA",100697,141860,2026-04-16,121278.5,0,Finance,Senior,Contract,No,San Francisco,CA,USA,"Snowflake, Tableau, Kubernetes"
job_20260419_445,DevOps Engineer,AI Innovations,"New York, NY, USA",145068,178906,2026-04-13,161987.0,0,Technology,Senior,Contract,No,New York,NY,USA,"Docker, Airflow, AWS"
job_20260419_446,Software Engineer,TechCorp,"Munich, BY, Germany",176655,204350,2026-03-31,190502.5,0,Healthcare,Senior,Full-Time,No,Munich,BY,Germany,"Docker, Airflow, AWS"
job_20260419_447,Software Engineer,DataSystems,"New York, NY, USA",136955,185807,2026-04-12,161381.0,0,Retail,Entry Level,Part-Time,No,New York,NY,USA,"Docker, Airflow, Kubernetes"
job_20260419_448,DevOps Engineer,AI Innovations,"Manchester, ENG, UK",195796,222239,2026-04-17,209017.5,1,Energy,Executive,Contract,Yes,Manchester,ENG,UK,"Docker, Airflow, Kubernetes"
job_20260419_449,Machine Learning Engineer,DataSystems,"Manchester, ENG, UK",128694,155816,2026-04-19,142255.0,1,Technology,Entry Level,Contract,Yes,Manchester,ENG,UK,"Docker, Airflow, Kubernetes"
job_20260419_450,DevOps Engineer,HealthPlus,"Remote, Remote, Remote",205139,234880,2026-04-02,220009.5,1,Retail,Executive,Part-Time,Yes,Remote,Remote,Worldwide,"Docker, Kubernetes, AWS"
job_20260419_451,Data Engineer,DataSystems,"Berlin, BE, Germany",177275,210775,2026-04-16,194025.0,0,Finance,Executive,Contract,No,Berlin,BE,Germany,"Docker, Kubernetes, AWS"
job_20260419_452,DevOps Engineer,DataSystems,"Toronto, ON, Canada",69095,97817,2026-03-26,83456.0,1,Technology,Entry Level,Contract,Yes,Toronto,ON,Canada,"Airflow, Kubernetes, AWS"
job_20260419_453,DevOps Engineer,DataSystems,"Chicago, IL, USA",206849,239833,2026-04-16,223341.0,0,Technology,Executive,Contract,No,Chicago,IL,USA,"Docker, Kubernetes, AWS"
job_20260419_454,Machine Learning Engineer,FinTech Solutions,"New York, NY, USA",194732,234288,2026-04-06,214510.0,1,Finance,Executive,Full-Time,Yes,New York,NY,USA,"Docker, Kubernetes, AWS"
job_20260419_455,Machine Learning Engineer,DataSystems,"Chicago, IL, USA",81939,126954,2026-03-21,104446.5,1,Finance,Mid Level,Contract,Yes,Chicago,IL,USA,"Docker, Airflow, Kubernetes"
job_20260419_456,Cloud Architect,GlobalBank,"Munich, BY, Germany",146602,175314,2026-03-23,160958.0,0,Technology,Senior,Full-Time,No,Munich,BY,Germany,"Terraform, CI/CD, AWS"
job_20260419_457,Software Engineer,DataSystems,"Toronto, ON, Canada",82684,109643,2026-04-13,96163.5,1,Retail,Mid Level,Part-Time,Yes,Toronto,ON,Canada,"Docker, Airflow, Kubernetes"
job_20260419_458,DevOps Engineer,AI Innovations,"San Francisco, CA, USA",146374,176317,2026-03-25,161345.5,0,Energy,Senior,Contract,No,San Francisco,CA,USA,"Docker, Airflow, AWS"
job_20260419_459,Data Scientist,TechCorp,"Chicago, IL, USA",110741,132312,2026-04-05,121526.5,1,Healthcare,Mid Level,Full-Time,Yes,Chicago,IL,USA,"Snowflake, Python, Pandas"
job_20260419_460,Software Engineer,TechCorp,"Austin, TX, USA",63408,100932,2026-04-03,82170.0,0,Healthcare,Mid Level,Full-Time,No,Austin,TX,USA,"Airflow, Kubernetes, AWS"
job_20260419_461,Machine Learning Engineer,CloudNet,"Manchester, ENG, UK",73183,120089,2026-04-08,96636.0,1,Technology,Mid Level,Contract,Yes,Manchester,ENG,UK,"Docker, Kubernetes, AWS"
job_20260419_462,Analytics Engineer,CloudNet,"Austin, TX, USA",109695,147480,2026-03-30,128587.5,0,Energy,Mid Level,Full-Time,No,Austin,TX,USA,"Excel, Airflow, AWS"
job_20260419_463,Data Scientist,CloudNet,"Toronto, ON, Canada",140475,163899,2026-03-20,152187.0,1,Finance,Entry Level,Full-Time,Yes,Toronto,ON,Canada,"Snowflake, Pandas, Tableau"
job_20260419_464,Machine Learning Engineer,DataSystems,"London, ENG, UK",175482,222095,2026-04-02,198788.5,1,Technology,Senior,Full-Time,Yes,London,ENG,UK,"Airflow, Kubernetes, AWS"
job_20260419_465,Analytics Engineer,GlobalBank,"New York, NY, USA",120069,142494,2026-03-24,131281.5,1,Energy,Senior,Contract,Yes,New York,NY,USA,"Looker, Airflow, SQL"
job_20260419_466,Data Scientist,GlobalBank,"Remote, Remote, Remote",69431,101562,2026-04-12,85496.5,1,Technology,Entry Level,Contract,Yes,Remote,Remote,Worldwide,"Snowflake, Databricks, TensorFlow"
job_20260419_467,Data Engineer,CloudNet,"New York, NY, USA",76212,110709,2026-03-24,93460.5,0,Energy,Mid Level,Full-Time,No,New York,NY,USA,"Python, Tableau, Kubernetes"
job_20260419_468,Cloud Architect,FinTech Solutions,"Chicago, IL, USA",148560,198557,2026-04-08,173558.5,0,Technology,Senior,Contract,No,Chicago,IL,USA,"AWS, Azure, CI/CD"
job_20260419_469,Cloud Architect,GlobalBank,"Chicago, IL, USA",99919,147099,2026-04-11,123509.0,0,Technology,Mid Level,Full-Time,No,Chicago,IL,USA,"Terraform, AWS, CI/CD"
job_20260419_470,Cloud Architect,EcoEnergy,"Manchester, ENG, UK",106074,154489,2026-04-19,130281.5,0,Technology,Entry Level,Full-Time,No,Manchester,ENG,UK,"Terraform, Azure, AWS"
job_20260419_471,Data Engineer,CloudNet,"Munich, BY, Germany",144331,169156,2026-03-26,156743.5,1,Healthcare,Entry Level,Contract,Yes,Munich,BY,Germany,"Tableau, Airflow, AWS"
job_20260419_472,DevOps Engineer,CloudNet,"Remote, Remote, Remote",120436,166947,2026-04-05,143691.5,1,Technology,Senior,Part-Time,Yes,Remote,Remote,Worldwide,"Docker, Airflow, Kubernetes"
job_20260419_473,DevOps Engineer,FinTech Solutions,"Berlin, BE, Germany",127652,151985,2026-04-01,139818.5,1,Healthcare,Entry Level,Full-Time,Yes,Berlin,BE,Germany,"Docker, Airflow, Kubernetes"
job_20260419_474,Analytics Engineer,CloudNet,"Austin, TX, USA",125230,155613,2026-04-08,140421.5,1,Healthcare,Entry Level,Part-Time,Yes,Austin,TX,USA,"Power BI, Looker, Airflow"
job_20260419_475,DevOps Engineer,HealthPlus,"San Francisco, CA, USA",125062,154584,2026-04-07,139823.0,0,Technology,Mid Level,Full-Time,No,San Francisco,CA,USA,"Docker, Kubernetes, AWS"
job_20260419_476,Data Scientist,CloudNet,"London, ENG, UK",175457,196535,2026-03-25,185996.0,1,Finance,Senior,Part-Time,Yes,London,ENG,UK,"Machine Learning, Databricks, Tableau"
job_20260419_477,Software Engineer,HealthPlus,"Berlin, BE, Germany",149376,170839,2026-04-13,160107.5,0,Energy,Executive,Part-Time,No,Berlin,BE,Germany,"Docker, Kubernetes, AWS"
job_20260419_478,DevOps Engineer,HealthPlus,"Sydney, NSW, Australia",72366,99743,2026-04-19,86054.5,0,Finance,Entry Level,Contract,No,Sydney,NSW,Australia,"Docker, Airflow, AWS"
job_20260419_479,Software Engineer,AI Innovations,"Sydney, NSW, Australia",163815,208707,2026-03-31,186261.0,1,Retail,Senior,Full-Time,Yes,Sydney,NSW,Australia,"Docker, Airflow, AWS"
job_20260419_480,Data Scientist,CloudNet,"Austin, TX, USA",83305,133013,2026-04-16,108159.0,1,Healthcare,Entry Level,Contract,Yes,Austin,TX,USA,"Machine Learning, Python, SQL"
job_20260419_481,Analytics Engineer,HealthPlus,"Austin, TX, USA",112611,149749,2026-04-01,131180.0,1,Energy,Senior,Part-Time,Yes,Austin,TX,USA,"SQL, Docker, Airflow"
job_20260419_482,Machine Learning Engineer,DataSystems,"Manchester, ENG, UK",139250,160208,2026-04-04,149729.0,1,Healthcare,Senior,Part-Time,Yes,Manchester,ENG,UK,"Airflow, Kubernetes, AWS"
job_20260419_483,DevOps Engineer,FinTech Solutions,"Berlin, BE, Germany",74075,117576,2026-04-15,95825.5,1,Finance,Mid Level,Part-Time,Yes,Berlin,BE,Germany,"Docker, Airflow, Kubernetes"
job_20260419_484,Machine Learning Engineer,CloudNet,"Toronto, ON, Canada",81974,117178,2026-04-16,99576.0,0,Finance,Entry Level,Contract,No,Toronto,ON,Canada,"Airflow, Kubernetes, AWS"
job_20260419_485,Machine Learning Engineer,EcoEnergy,"Munich, BY, Germany",109110,147942,2026-04-08,128526.0,0,Finance,Mid Level,Contract,No,Munich,BY,Germany,"Docker, Airflow, Kubernetes"
job_20260419_486,Analytics Engineer,GlobalBank,"Berlin, BE, Germany",156874,179260,2026-04-09,168067.0,1,Healthcare,Executive,Full-Time,Yes,Berlin,BE,Germany,"Power BI, Excel, Kubernetes"
job_20260419_487,Software Engineer,TechCorp,"Munich, BY, Germany",144598,183429,2026-04-13,164013.5,1,Technology,Senior,Contract,Yes,Munich,BY,Germany,"Docker, Airflow, Kubernetes"
job_20260419_488,Software Engineer,EcoEnergy,"Sydney, NSW, Australia",81549,111479,2026-03-30,96514.0,0,Technology,Entry Level,Contract,No,Sydney,NSW,Australia,"Docker, Kubernetes, AWS"
job_20260419_489,Cloud Architect,TechCorp,"New York, NY, USA",166936,216873,2026-03-30,191904.5,0,Healthcare,Senior,Part-Time,No,New York,NY,USA,"Terraform, Azure, AWS"
job_20260419_490,Data Engineer,TechCorp,"Munich, BY, Germany",128020,150865,2026-04-03,139442.5,1,Energy,Mid Level,Contract,Yes,Munich,BY,Germany,"Python, Airflow, AWS"
job_20260419_491,Data Engineer,DataSystems,"Remote, Remote, Remote",215873,262864,2026-04-04,239368.5,1,Healthcare,Executive,Part-Time,Yes,Remote,Remote,Worldwide,"Tableau, Python, SQL"
job_20260419_492,Data Engineer,GlobalBank,"Remote, Remote, Remote",60083,86550,2026-04-04,73316.5,1,Technology,Entry Level,Contract,Yes,Remote,Remote,Worldwide,"Tableau, Kubernetes, AWS"
job_20260419_493,Data Scientist,AI Innovations,"Remote, Remote, Remote",178504,221851,2026-04-05,200177.5,1,Finance,Senior,Part-Time,Yes,Remote,Remote,Worldwide,"Snowflake, SQL, Tableau"
job_20260419_494,DevOps Engineer,GlobalBank,"Toronto, ON, Canada",185600,210781,2026-04-10,198190.5,0,Healthcare,Senior,Part-Time,No,Toronto,ON,Canada,"Airflow, Kubernetes, AWS"
job_20260419_495,Data Engineer,TechCorp,"London, ENG, UK",63952,106546,2026-03-25,85249.0,0,Technology,Mid Level,Contract,No,London,ENG,UK,"Snowflake, Docker, Tableau"
job_20260419_496,Software Engineer,FinTech Solutions,"Berlin, BE, Germany",120133,143702,2026-04-17,131917.5,1,Finance,Mid Level,Part-Time,Yes,Berlin,BE,Germany,"Docker, Airflow, AWS"
job_20260419_497,Software Engineer,FinTech Solutions,"New York, NY, USA",221174,242159,2026-03-22,231666.5,1,Healthcare,Executive,Contract,Yes,New York,NY,USA,"Docker, Airflow, AWS"
job_20260419_498,Analytics Engineer,TechCorp,"London, ENG, UK",182876,228303,2026-03-22,205589.5,1,Finance,Senior,Contract,Yes,London,ENG,UK,"Excel, Looker, Airflow"
job_20260419_499,Machine Learning Engineer,GlobalBank,"Munich, BY, Germany",224265,267773,2026-04-05,246019.0,1,Healthcare,Executive,Contract,Yes,Munich,BY,Germany,"Airflow, Kubernetes, AWS"
job_20260419_500,Machine Learning Engineer,GlobalBank,"Chicago, IL, USA",67474,98565,2026-04-19,83019.5,1,Finance,Entry Level,Contract,Yes,Chicago,IL,USA,"Airflow, Kubernetes, AWS"
job_20260419_501,Machine Learning Engineer,FinTech Solutions,"Sydney, NSW, Australia",107568,155413,2026-04-03,131490.5,0,Healthcare,Entry Level,Full-Time,No,Sydney,NSW,Australia,"Docker, Airflow, AWS"
job_20260419_502,Machine Learning Engineer,DataSystems,"Manchester, ENG, UK",128699,153198,2026-03-21,140948.5,1,Energy,Entry Level,Contract,Yes,Manchester,ENG,UK,"Docker, Kubernetes, AWS"
job_20260419_503,Machine Learning Engineer,GlobalBank,"London, ENG, UK",106736,150174,2026-04-12,128455.0,0,Finance,Senior,Part-Time,No,London,ENG,UK,"Docker, Kubernetes, AWS"
job_20260419_504,Analytics Engineer,TechCorp,"Berlin, BE, Germany",141699,190038,2026-04-19,165868.5,0,Healthcare,Senior,Contract,No,Berlin,BE,Germany,"Airflow, Excel, Kubernetes"
job_20260419_505,Analytics Engineer,CloudNet,"Chicago, IL, USA",98593,121468,2026-04-13,110030.5,0,Retail,Entry Level,Part-Time,No,Chicago,IL,USA,"Power BI, Looker, Docker"
job_20260419_506,Cloud Architect,EcoEnergy,"Austin, TX, USA",139828,183196,2026-03-29,161512.0,1,Energy,Entry Level,Part-Time,Yes,Austin,TX,USA,"Terraform, CI/CD, AWS"
job_20260419_507,DevOps Engineer,GlobalBank,"Remote, Remote, Remote",146955,169445,2026-03-27,158200.0,1,Finance,Senior,Contract,Yes,Remote,Remote,Worldwide,"Airflow, Kubernetes, AWS"
job_20260419_508,DevOps Engineer,AI Innovations,"Sydney, NSW, Australia",141354,165673,2026-04-17,153513.5,0,Retail,Mid Level,Part-Time,No,Sydney,NSW,Australia,"Airflow, Kubernetes, AWS"
job_20260419_509,Cloud Architect,CloudNet,"London, ENG, UK",142798,171443,2026-04-18,157120.5,1,Technology,Mid Level,Part-Time,Yes,London,ENG,UK,"AWS, Azure, CI/CD"
job_20260419_510,Analytics Engineer,GlobalBank,"Munich, BY, Germany",181292,211388,2026-03-21,196340.0,0,Finance,Senior,Part-Time,No,Munich,BY,Germany,"Docker, SQL, Kubernetes"
job_20260419_511,Machine Learning Engineer,CloudNet,"Berlin, BE, Germany",148980,184709,2026-03-31,166844.5,1,Finance,Entry Level,Contract,Yes,Berlin,BE,Germany,"Docker, Kubernetes, AWS"
job_20260419_512,Cloud Architect,HealthPlus,"New York, NY, USA",131792,166224,2026-04-10,149008.0,1,Retail,Entry Level,Contract,Yes,New York,NY,USA,"Terraform, Azure, AWS"
job_20260419_513,Analytics Engineer,HealthPlus,"London, ENG, UK",215423,243376,2026-04-13,229399.5,0,Technology,Executive,Contract,No,London,ENG,UK,"SQL, Kubernetes, AWS"
job_20260419_514,Data Engineer,AI Innovations,"Munich, BY, Germany",146395,175059,2026-03-20,160727.0,1,Retail,Executive,Contract,Yes,Munich,BY,Germany,"Snowflake, Python, Docker"
job_20260419_515,Analytics Engineer,TechCorp,"Austin, TX, USA",104681,126117,2026-04-01,115399.0,1,Finance,Senior,Full-Time,Yes,Austin,TX,USA,"SQL, Excel, Kubernetes"
job_20260419_516,Cloud Architect,TechCorp,"Manchester, ENG, UK",156034,186172,2026-03-29,171103.0,0,Finance,Executive,Full-Time,No,Manchester,ENG,UK,"Terraform, Azure, CI/CD"
job_20260419_517,Data Engineer,GlobalBank,"New York, NY, USA",211059,251627,2026-03-31,231343.0,1,Finance,Executive,Full-Time,Yes,New York,NY,USA,"Snowflake, Airflow, SQL"
job_20260419_518,Data Scientist,DataSystems,"New York, NY, USA",64734,86933,2026-03-30,75833.5,1,Retail,Mid Level,Full-Time,Yes,New York,NY,USA,"Machine Learning, SQL, TensorFlow"
job_20260419_519,Machine Learning Engineer,DataSystems,"Berlin, BE, Germany",199467,249016,2026-03-31,224241.5,0,Healthcare,Executive,Part-Time,No,Berlin,BE,Germany,"Airflow, Kubernetes, AWS"
job_20260419_520,DevOps Engineer,TechCorp,"New York, NY, USA",113222,148526,2026-04-11,130874.0,0,Healthcare,Senior,Contract,No,New York,NY,USA,"Docker, Airflow, AWS"
job_20260419_521,Cloud Architect,AI Innovations,"Munich, BY, Germany",71854,113487,2026-04-08,92670.5,0,Technology,Mid Level,Part-Time,No,Munich,BY,Germany,"Terraform, Azure, AWS"
job_20260419_522,Data Engineer,TechCorp,"Toronto, ON, Canada",109741,157365,2026-03-22,133553.0,1,Retail,Mid Level,Contract,Yes,Toronto,ON,Canada,"Snowflake, Tableau, Kubernetes"
job_20260419_523,DevOps Engineer,AI Innovations,"Munich, BY, Germany",61739,83845,2026-03-21,72792.0,0,Finance,Mid Level,Part-Time,No,Munich,BY,Germany,"Airflow, Kubernetes, AWS"
job_20260419_524,Analytics Engineer,TechCorp,"San Francisco, CA, USA",150072,179586,2026-04-16,164829.0,1,Energy,Senior,Full-Time,Yes,San Francisco,CA,USA,"Docker, Kubernetes, AWS"
job_20260419_525,Data Engineer,AI Innovations,"Toronto, ON, Canada",85289,114043,2026-03-28,99666.0,1,Energy,Entry Level,Full-Time,Yes,Toronto,ON,Canada,"Python, Airflow, AWS"
job_20260419_526,Analytics Engineer,HealthPlus,"Munich, BY, Germany",126145,167335,2026-04-19,146740.0,0,Technology,Senior,Part-Time,No,Munich,BY,Germany,"Power BI, Airflow, Kubernetes"
job_20260419_527,Software Engineer,TechCorp,"Berlin, BE, Germany",196942,231203,2026-03-25,214072.5,0,Finance,Executive,Contract,No,Berlin,BE,Germany,"Airflow, Kubernetes, AWS"
job_20260419_528,Machine Learning Engineer,CloudNet,"Berlin, BE, Germany",203805,251361,2026-04-01,227583.0,1,Healthcare,Executive,Contract,Yes,Berlin,BE,Germany,"Airflow, Kubernetes, AWS"
job_20260419_529,Data Engineer,EcoEnergy,"Munich, BY, Germany",168535,190374,2026-04-08,179454.5,1,Finance,Executive,Part-Time,Yes,Munich,BY,Germany,"Python, Docker, Kubernetes"
job_20260419_530,Cloud Architect,HealthPlus,"Toronto, ON, Canada",87471,135671,2026-04-17,111571.0,1,Healthcare,Mid Level,Contract,Yes,Toronto,ON,Canada,"Terraform, AWS, CI/CD"
job_20260419_531,Analytics Engineer,CloudNet,"Austin, TX, USA",183306,230076,2026-04-14,206691.0,0,Healthcare,Executive,Contract,No,Austin,TX,USA,"Looker, Kubernetes, AWS"
job_20260419_532,Data Scientist,HealthPlus,"San Francisco, CA, USA",135283,158647,2026-04-07,146965.0,0,Technology,Mid Level,Part-Time,No,San Francisco,CA,USA,"Machine Learning, Databricks, TensorFlow"
job_20260419_533,Software Engineer,DataSystems,"Munich, BY, Germany",106416,144266,2026-04-13,125341.0,0,Healthcare,Entry Level,Part-Time,No,Munich,BY,Germany,"Docker, Airflow, AWS"
job_20260419_534,Software Engineer,EcoEnergy,"Remote, Remote, Remote",217588,261832,2026-04-02,239710.0,1,Finance,Executive,Full-Time,Yes,Remote,Remote,Worldwide,"Docker, Airflow, Kubernetes"
job_20260419_535,Software Engineer,GlobalBank,"Munich, BY, Germany",87177,136640,2026-04-05,111908.5,0,Finance,Entry Level,Contract,No,Munich,BY,Germany,"Docker, Airflow, AWS"
job_20260419_536,Data Scientist,DataSystems,"New York, NY, USA",61956,100236,2026-04-17,81096.0,0,Technology,Entry Level,Part-Time,No,New York,NY,USA,"Machine Learning, Tableau, TensorFlow"
job_20260419_537,Software Engineer,GlobalBank,"San Francisco, CA, USA",172914,210939,2026-03-31,191926.5,0,Retail,Executive,Full-Time,No,San Francisco,CA,USA,"Airflow, Kubernetes, AWS"
